smiles,n_success_mut,n_failures_mut,silly_walks,total,obj_computation_time,history_data
COC(=O)c1c(C)c(C)c(CO)c(C)c1OC(C)=O,1,0,0.0,0.0,0.0006768703460693359,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|AddA-44|AddA-46
CCOc1ccc(O)cc1C(=O)OO,1,0,0.0,0.0,0.0005207061767578125,CC(=O)Oc1ccccc1C(=O)O|AddA-54|AddA-29|RmA-2|AddA-34|RmA-6
COC(=O)c1cc(F)c(O)cc1OC(=O)C=O,1,0,0.0,0.0,0.0006191730499267578,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-54|AddA-31|ChB-1833|AddA-38
COCc1c(F)cccc1OC(C)=O,2,0,0.0,0.0,0.0005664825439453125,CC(=O)Oc1ccccc1C(=O)O|RmA-12|AddA-39|ChB-1055|AddA-52
COC(=O)c1c(C)c(F)c(C)c(C)c1OC(C)=O,2,0,0.0,0.0,0.0006501674652099609,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-35|AddA-44|AddA-40
COC(=O)c1c(OC(=O)CN)ccc(C)c1C,1,0,0.0,0.0,0.0006210803985595703,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-53|AddA-24|AddA-32
CC(=O)Oc1ccc(N)cc1C(=O)O,1,0,0.0,0.0,0.0005190372467041016,CC(=O)Oc1ccccc1C(=O)O|AddA-33
COC(=O)c1ccccc1OC(=O)C=O,1,0,0.0,0.0,0.0007271766662597656,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-54|AddA-31|ChB-1833|RmA-7
CC(=O)Oc1cccc(F)c1C,1,0,0.0,0.0,0.00046133995056152344,CC(=O)Oc1ccccc1C(=O)O|RmA-12|AddA-39|ChB-1055|RmA-12
CC(=O)Oc1c(C)cc(F)c(C)c1C(=O)O,1,0,0.0,0.0,0.000598907470703125,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-35|AddA-44|RmA-0
COC(=O)c1ccc(OC)cc1OC(C)=O,1,0,0.0,0.0,0.0006117820739746094,CC(=O)Oc1ccccc1C(=O)O|AddA-30|AddA-32|AddA-36
CC(=O)Oc1c(C)c(O)c(C)c(C)c1C(=O)O,2,0,0.0,0.0,0.0006101131439208984,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-44|RmA-0|AddA-34
COC(=O)c1cccc(F)c1OC(C)=O,1,0,0.0,0.0,0.0006098747253417969,CC(=O)Oc1ccccc1C(=O)O|AddA-27|AddA-56
COCC(=O)Oc1c(C)cc(F)cc1C(=O)OC,1,0,0.0,0.0,0.0006432533264160156,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-54|AddA-31|AddA-64|AddA-32
CC(F)Oc1ccccc1C(=O)OO,1,0,0.0,0.0,0.0005176067352294922,CC(=O)Oc1ccccc1C(=O)O|AddA-54|AddA-29|RmA-2|AddA-11|RmA-7
COC(=O)c1cc(C)c(CO)cc1OC(C)=O,1,0,0.0,0.0,0.0006182193756103516,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|RmA-16|AddA-42
CC(=O)Oc1cc2cc-2c1C(=O)O,1,0,0.0,0.0,0.0005257129669189453,CC(=O)Oc1ccccc1C(=O)O|ChB-911
CC(=O)Oc1ccc(C)c(C)c1C(=O)O,1,0,0.0,0.0,0.0005474090576171875,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-44|RmA-0|RmA-6
CCOc1c(F)cccc1C(=O)O,2,0,0.0,0.0,0.00048065185546875,CC(=O)Oc1ccccc1C(=O)O|AddA-27|RmA-2
Nc1ccc(C(=O)OO)c(OCF)c1,2,0,0.0,0.0,0.0005168914794921875,CC(=O)Oc1ccccc1C(=O)O|AddA-54|AddA-29|RmA-2|AddA-11|RmA-0
COC(=O)c1ccc(C)cc1OC(C)=O,1,0,0.0,0.0,0.0008814334869384766,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|RmA-16|RmA-7
CCc1cccc(OC(C)=O)c1CO,1,0,0.0,0.0,0.0005192756652832031,CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|RmA-14|ChB-1081
CC(=O)Oc1c(C)c(O)cc(C)c1C(=O)O,1,0,0.0,0.0,0.0005815029144287109,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-36|AddA-24|RmA-0|AddA-34
CCOc1c(C)cccc1C(=O)OC,1,0,0.0,0.0,0.0005121231079101562,CC(=O)Oc1ccccc1C(=O)O|AddA-54|RmA-2|RmA-12|AddA-48|AddA-20
CCOc1cccc(F)c1C,1,0,0.0,0.0,0.00043082237243652344,CC(=O)Oc1ccccc1C(=O)O|RmA-12|AddA-39|RmA-2|RmA-11
COC(=O)c1c(OC)cccc1OC(C)=O,1,0,0.0,0.0,0.0005812644958496094,CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-40|AddA-60
O=COc1ccccc1C(=O)O,2,0,0.0,0.0,0.00046253204345703125,CC(=O)Oc1ccccc1C(=O)O|RmA-0
CC(=O)Oc1c(C)c(C)c(F)c(C)c1C(=O)OCO,1,0,0.0,0.0,0.0006692409515380859,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-35|AddA-44|AddA-40|AddA-6
COCc1c(OC(C)=O)ccc(C)c1F,1,0,0.0,0.0,0.0005457401275634766,CC(=O)Oc1ccccc1C(=O)O|RmA-12|AddA-39|ChB-1055|AddA-52|AddA-28
COC(=O)c1cc(F)c(O)cc1OC(=O)CO,1,0,0.0,0.0,0.0007462501525878906,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-54|AddA-31|ChB-1833|AddA-38|ChB-1153
CCOc1ccc(OC)cc1C(=O)OO,1,0,0.0,0.0,0.0005481243133544922,CC(=O)Oc1ccccc1C(=O)O|AddA-54|AddA-29|RmA-2|AddA-34|RmA-6|AddA-32
COCc1c(C)c(C)c(C(=O)OC)c(OC(C)=O)c1C,1,0,0.0,0.0,0.0007467269897460938,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|AddA-44|AddA-46|AddA-48
CCc1cccc(OC(=O)COC)c1C(=O)OC,1,0,0.0,0.0,0.0006871223449707031,CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-60|AddA-42|AddA-48
COc1ccc(C)c(OC(C)=O)c1C(=O)O,2,0,0.0,0.0,0.0005738735198974609,CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-24|AddA-44
CCOc1cccc(OC)c1C(=O)O,2,0,0.0,0.0,0.0005671977996826172,CC(=O)Oc1ccccc1C(=O)O|AddA-54|RmA-2|RmA-12|AddA-34|AddA-36
COC(=O)c1cc(F)ccc1OC(C)=O,1,0,0.0,0.0,0.00055694580078125,CC(=O)Oc1ccccc1C(=O)O|AddA-35|AddA-56
CC(=O)Oc1cccc(F)c1C(=O)O,1,0,0.0,0.0,0.0006279945373535156,CC(=O)Oc1ccccc1C(=O)O|AddA-39
COc1c(C)c(C)c(C(=O)O)c(OC(C)=O)c1C,1,0,0.0,0.0,0.000705718994140625,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-44|RmA-0|AddA-34|AddA-36
COC(=O)c1c(C)cc(OC)cc1OC(C)=O,1,0,0.0,0.0,0.0006361007690429688,CC(=O)Oc1ccccc1C(=O)O|AddA-30|AddA-32|AddA-36|AddA-24
CCOc1c(C)cc(F)c(C)c1C(=O)O,1,0,0.0,0.0,0.0005831718444824219,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-35|AddA-44|RmA-0|RmA-2
CC(=O)Oc1c(C)ccc(F)c1C,2,0,0.0,0.0,0.0005729198455810547,CC(=O)Oc1ccccc1C(=O)O|RmA-12|AddA-39|ChB-1055|RmA-12|AddA-24
COCc1ccccc1OC(=O)C=O,2,0,0.0,0.0,0.0005278587341308594,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-54|AddA-31|ChB-1833|RmA-7|RmA-3
COC(=O)c1cc(N)ccc1OC(C)=O,2,0,0.0,0.0,0.0005872249603271484,CC(=O)Oc1ccccc1C(=O)O|AddA-33|AddA-56
COC(=O)c1c(OC(=O)CN)cc(O)c(C)c1C,2,0,0.0,0.0,0.0006928443908691406,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-53|AddA-24|AddA-32|AddA-54
COC(=O)c1c(C)c(F)c(C)c(C)c1OC(=O)CO,2,0,0.0,0.0,0.0006794929504394531,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-35|AddA-44|AddA-40|AddA-70
CCOCc1c(F)cccc1OC(C)=O,2,0,0.0,0.0,0.0005738735198974609,CC(=O)Oc1ccccc1C(=O)O|RmA-12|AddA-39|ChB-1055|AddA-52|AddA-4
CCC(=O)Oc1ccccc1C(=O)O,2,0,0.0,0.0,0.0005116462707519531,CC(=O)Oc1ccccc1C(=O)O|AddA-4
O=C(OO)c1ccc(NO)cc1OCF,2,0,0.0,0.0,0.0005457401275634766,CC(=O)Oc1ccccc1C(=O)O|AddA-54|AddA-29|RmA-2|AddA-11|RmA-0|AddA-6
CCOc1c(F)cccc1C(=O)OC,2,0,0.0,0.0,0.0005228519439697266,CC(=O)Oc1ccccc1C(=O)O|AddA-27|RmA-2|AddA-52
CC(=O)Oc1cc2c(c(C)c1C(=O)O)C2,2,0,0.0,0.0,0.0006115436553955078,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-44|RmA-0|RmA-6|ChB-911
COC(=O)c1c(OC(C)=O)cc2cc1-2,0,1,0.0,0.0,0.0005636215209960938,CC(=O)Oc1ccccc1C(=O)O|ChB-911|AddA-52
COCc1cc(OC(C)=O)c(C(=O)OC)cc1C,2,0,0.0,0.0,0.0006680488586425781,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|RmA-16|AddA-42|AddA-44
CC(F)Oc1cc(O)ccc1C(=O)OO,1,0,0.0,0.0,0.0007193088531494141,CC(=O)Oc1ccccc1C(=O)O|AddA-54|AddA-29|RmA-2|AddA-11|RmA-7|AddA-30
COCC(=O)Oc1c(C(=O)OC)cc(F)c(C)c1C,1,0,0.0,0.0,0.0006921291351318359,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-54|AddA-31|AddA-64|AddA-32|AddA-40
COC(=O)c1c(C)ccc(F)c1OC(C)=O,1,0,0.0,0.0,0.0005767345428466797,CC(=O)Oc1ccccc1C(=O)O|AddA-27|AddA-56|AddA-24
CC(=O)Oc1c(C)c(O)c(C)c2c1C(=O)OC2,2,0,0.0,0.0,0.0006718635559082031,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-44|RmA-0|AddA-34|ChB-1084
CC(=O)Oc1ccc(C)cc1C(=O)O,2,0,0.0,0.0,0.0005590915679931641,CC(=O)Oc1ccccc1C(=O)O|AddA-32
COC(=O)c1ccccc1OC=O,1,1,0.0,0.0,0.0004899501800537109,CC(=O)Oc1ccccc1C(=O)O|RmA-0|AddA-48
COC(=O)c1c(OC(C)=O)ccc(C)c1OC,2,0,0.0,0.0,0.0006277561187744141,CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-40|AddA-60|AddA-36
Cc1c(F)cccc1OCCN,2,0,0.0,0.0,0.0004589557647705078,CC(=O)Oc1ccccc1C(=O)O|RmA-12|AddA-39|RmA-2|RmA-11|AddA-5
CCOc1c(C(=O)OC)ccc(C)c1C,1,0,0.0,0.0,0.0005528926849365234,CC(=O)Oc1ccccc1C(=O)O|AddA-54|RmA-2|RmA-12|AddA-48|AddA-20|AddA-28
