history_data,total,silly_walks,smiles
CC(=O)Oc1ccccc1C(=O)O|AddA-30|AddA-32|AddA-36|AddA-24|AddA-32|AddA-37|AddA-62|AddA-64|AddA-4|RmA-17,0.0,0.0,CCOCOc1cc(OC(=O)CN)c(C(=O)O)c(C)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-54|AddA-29|RmA-2|AddA-34|RmA-6|AddA-32|RmA-14|AddA-56|AddA-20|AddA-28|ChB-754|AddA-46,0.0,0.0,COC(=O)c1cc(OC)c(CO)c2c1OC(C)C2
CC(=O)Oc1ccccc1C(=O)O|AddA-54|RmA-2|RmA-12|AddA-34|AddA-36|AddA-56|AddA-20|RmA-0|AddA-49|RmA-3|AddA-48,0.0,0.0,CNCc1ccc(OC)c(COC)c1OC
CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-60|AddA-42|AddA-48|RmA-0|AddA-39|AddA-32|AddA-6|AddA-80|RmA-10,0.0,0.0,COCOCC(=O)Oc1cc(F)cc(C)c1C(=O)OC
CC(=O)Oc1ccccc1C(=O)O|AddA-29|AddA-56|ChB-707|ChB-325|ChB-974,0.0,0.0,CC(=O)Oc1cc(N)c2c(c1)COC2=O
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|AddA-44|AddA-46|AddA-48|RmA-19|RmA-0|AddA-6|AddA-36|ChB-721|RmA-19,0.0,0.0,CC(=O)Oc1ccc(CCO)c(C)c1C(=O)OCO
CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-60|AddA-42|AddA-48|RmA-0|AddA-39|AddA-32|AddA-6|ChB-708|AddA-78,0.0,0.0,Cc1c(F)cc2c(c1OC(=O)COCO)C(=O)OC(O)C2
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|AddA-44|AddA-46|AddA-48|RmA-19|RmA-14|RmA-0|RmA-8|AddA-4|AddA-46,0.0,0.0,CCC(=O)Oc1cc(C)c(CO)c(C)c1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-35|AddA-44|RmA-0|RmA-2|AddA-60|RmA-0|AddA-40|RmA-6|AddA-4|AddA-7,0.0,0.0,COc1c(C(=O)OCCF)cc(F)c(C)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|AddA-44|AddA-46|AddA-48|RmA-19|RmA-0|AddA-6|AddA-36|ChB-721|RmA-2,0.0,0.0,CCOc1cc2c(c(C)c1C(=O)OCO)CCOC2
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-24|AddA-44|AddA-64|ChB-709|AddA-35|ChB-352|ChB-1055|RmA-12,0.0,0.0,COCCOc1cc(F)c(C)c(OC(C)=O)c1
CC(=O)Oc1ccccc1C(=O)O|AddA-54|AddA-29|RmA-2|AddA-34|RmA-6|AddA-32|RmA-14|AddA-56|AddA-20|AddA-28|ChB-754|RmA-13,0.0,0.0,CCCc1cc(C(=O)OC)cc(OC)c1C
