step,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17,w_18,w_19,w_20,w_21,w_22,w_23,w_24,w_25,w_26,w_27,w_28,w_29,w_30,w_31,w_32,w_33,w_34,w_35,w_36,w_37,w_38,w_39,w_40,w_41,w_42,w_43,w_44,w_45,w_46,w_47,w_48,w_49,w_50,w_51,w_52,w_53,w_54,w_55,w_56,w_57,w_58,w_59,w_60,w_61,w_62,w_63,w_64,w_65,w_66,w_67,w_68,w_69,w_70,w_71,w_72,w_73,w_74,w_75,w_76,w_77,w_78,w_79,w_80,w_81,w_82,w_83,w_84,w_85,w_86,w_87,w_88,w_89,w_90,w_91,w_92,w_93,w_94,w_95,w_96,w_97,w_98,w_99,w_100,w_101,w_102,w_103,w_104,w_105,w_106,w_107,w_108,w_109,w_110,w_111,w_112,w_113,w_114,w_115,w_116,w_117,w_118,w_119,w_120,w_121,w_122,w_123,w_124,w_125,w_126,w_127,w_128,w_129,w_130,w_131,w_132,w_133,w_134,w_135
282,0,0,1,0,1,8,0,0,1,0,93,1,0,0,0,0,1,278,0,1206,6,1,88,1,1763,0,201,166,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,159,1206,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,176,0,1,1,1,1,1,1,0,1,1,1,0,0,1,553,4161,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
283,0,0,1,0,1,8,0,0,1,0,93,1,0,0,0,0,1,280,0,1210,6,1,88,1,1766,0,201,166,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,160,1210,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,176,0,1,1,1,1,1,1,0,1,1,1,0,0,1,556,4176,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
284,0,0,1,0,1,8,0,0,1,0,94,1,0,0,0,0,1,282,0,1215,6,1,88,1,1773,0,202,166,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,161,1221,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,178,0,1,1,1,1,1,1,0,1,1,1,0,0,1,559,4193,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
285,0,0,1,0,1,8,0,0,1,0,94,1,0,0,0,0,1,282,0,1220,6,1,88,1,1781,0,203,166,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,161,1227,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,179,0,1,1,1,1,1,1,0,1,1,1,0,0,1,561,4215,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
286,0,0,1,0,1,8,0,0,1,0,94,1,0,0,0,0,1,282,0,1224,6,1,88,1,1786,0,203,166,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,161,1229,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,180,0,1,1,1,1,1,1,0,1,1,1,0,0,1,564,4225,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
287,0,0,1,0,1,8,0,0,1,0,94,1,0,0,0,0,1,283,0,1230,6,1,88,1,1790,0,203,166,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,162,1234,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,181,1,1,1,1,1,1,1,0,1,1,1,0,0,1,567,4236,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
288,0,0,1,0,1,8,0,0,1,0,94,1,0,0,0,0,1,283,0,1233,6,1,88,1,1800,0,206,166,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,162,1238,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,181,1,1,1,1,1,1,1,0,1,1,1,0,0,1,568,4244,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
289,0,0,1,0,1,8,0,0,1,0,95,1,0,0,0,0,1,286,0,1237,6,1,88,1,1806,0,206,166,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,163,1241,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,182,1,1,1,1,1,1,1,0,1,1,1,0,0,1,570,4261,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
290,0,0,1,0,1,8,0,0,1,0,95,1,0,0,0,0,1,287,0,1238,6,1,88,1,1815,0,207,166,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,163,1246,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,183,1,1,1,1,1,1,1,0,1,1,1,0,0,1,574,4280,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
291,0,0,1,0,1,8,0,0,1,0,95,1,0,0,0,0,1,288,0,1242,6,1,88,1,1820,0,208,166,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,163,1251,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,184,1,1,1,1,1,1,1,0,1,1,1,0,0,1,577,4296,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
292,0,0,1,0,1,8,0,0,1,0,96,1,0,0,0,0,1,288,0,1245,6,1,88,1,1827,0,208,166,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,163,1254,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,185,1,1,1,1,1,1,1,0,1,1,1,0,0,1,578,4310,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
293,0,0,1,0,1,8,0,0,1,0,96,1,0,0,0,0,1,290,0,1251,6,1,88,1,1831,0,208,168,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,163,1258,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,186,1,1,1,1,1,1,1,0,1,1,1,0,0,1,581,4330,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
294,0,0,1,0,1,8,0,0,1,0,96,1,0,0,0,0,1,292,0,1255,6,1,88,1,1836,0,208,168,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,163,1264,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,187,1,1,1,1,1,1,1,0,1,1,1,0,0,1,584,4342,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
295,0,0,1,0,1,8,0,0,1,0,96,1,0,0,0,0,1,296,0,1260,6,1,88,1,1847,0,209,168,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,163,1272,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,189,1,1,1,1,1,1,1,0,1,1,1,0,0,1,584,4356,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
296,0,0,1,0,1,8,0,0,1,0,96,1,0,0,0,0,1,296,0,1264,6,1,90,1,1852,0,211,168,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,164,1279,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,191,1,1,1,1,1,1,1,0,1,1,1,0,0,1,586,4381,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
297,0,0,1,0,1,8,0,0,1,0,96,1,0,0,0,0,1,296,1,1270,6,1,91,1,1859,0,211,171,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,164,1287,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,192,1,1,1,1,1,1,1,0,1,1,1,0,0,1,590,4401,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
298,0,0,1,0,1,8,0,0,1,0,96,1,0,0,0,0,1,299,1,1276,6,1,91,1,1864,0,213,171,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,164,1293,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,192,1,1,1,1,1,1,1,0,1,1,1,0,0,1,593,4418,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
299,0,0,1,0,1,8,0,0,1,0,96,1,0,0,0,0,1,299,1,1277,6,1,91,1,1873,0,215,171,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,164,1296,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,192,1,1,1,1,1,1,1,0,1,1,1,0,0,1,596,4435,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
300,0,0,1,0,1,8,0,0,1,0,96,1,0,0,0,0,1,299,1,1282,6,1,92,1,1880,0,218,172,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,164,1300,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,192,1,1,1,1,1,1,1,0,1,1,1,0,0,1,598,4453,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
301,0,0,1,0,1,8,0,0,1,0,96,1,0,0,0,0,1,301,1,1288,6,1,92,1,1889,0,218,172,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,164,1305,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,194,1,1,1,1,1,1,1,0,1,1,1,0,0,1,600,4465,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
302,0,0,1,0,1,8,0,0,1,0,97,1,0,0,0,0,1,301,1,1294,6,1,92,1,1894,0,220,174,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,166,1309,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,194,1,1,1,1,1,1,1,0,1,1,1,0,0,1,600,4475,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
303,0,0,1,0,1,8,0,0,1,0,97,1,0,0,0,0,1,301,1,1296,6,1,92,1,1901,0,220,174,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,166,1316,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,194,1,1,1,1,1,1,1,0,1,1,1,0,0,1,604,4500,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
304,0,0,1,0,1,8,0,0,1,0,97,1,0,0,0,0,1,304,1,1301,6,1,93,1,1907,0,220,174,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,167,1321,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,194,1,1,1,1,1,1,1,0,1,1,1,0,0,1,604,4516,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
305,0,0,1,0,1,8,0,0,1,0,98,1,0,0,0,0,1,307,1,1304,6,1,94,1,1912,0,221,174,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,167,1327,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,195,1,1,1,1,1,1,1,0,1,1,1,0,0,1,607,4527,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
306,0,0,1,0,1,8,0,0,1,0,98,1,0,0,0,0,1,309,1,1307,6,1,94,1,1921,0,221,174,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,167,1333,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,196,1,1,1,1,1,1,1,0,1,1,1,0,0,1,609,4550,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
307,0,0,1,0,1,8,0,0,1,0,98,1,0,0,0,0,1,311,1,1312,6,1,94,1,1927,0,221,174,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,167,1336,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,196,2,1,1,1,1,1,1,0,1,1,1,0,0,1,609,4558,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
308,0,0,1,0,1,8,0,0,1,0,98,1,0,0,0,0,1,313,1,1312,6,1,95,1,1939,0,222,175,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,168,1345,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,197,2,1,1,1,1,1,1,0,1,1,1,0,0,1,613,4571,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
309,0,0,1,0,1,8,0,0,1,0,98,1,0,0,0,0,1,313,1,1314,6,1,95,1,1942,0,224,176,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,168,1346,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,197,2,1,1,1,1,1,1,0,1,1,1,0,0,1,615,4580,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
310,0,0,1,0,1,8,0,0,1,0,99,1,0,0,0,0,1,313,1,1317,6,1,95,1,1951,0,224,176,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,168,1350,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,198,2,1,1,1,1,1,1,0,1,1,1,0,0,1,616,4587,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
311,0,0,1,0,1,8,0,0,1,0,99,1,0,0,0,0,1,314,1,1320,6,1,96,1,1954,0,224,176,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,168,1355,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,199,2,1,1,1,1,1,1,0,1,1,1,0,0,1,620,4604,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
312,0,0,1,0,1,8,0,0,1,0,99,1,0,0,0,0,1,314,1,1324,6,1,96,1,1959,0,225,177,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,168,1358,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,201,2,1,1,1,1,1,1,0,1,1,1,0,0,1,623,4618,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
313,0,0,1,0,1,8,0,0,1,0,100,1,0,0,0,0,1,314,1,1327,6,1,96,1,1967,0,226,177,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,168,1368,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,202,2,1,1,1,1,1,1,0,1,1,1,0,0,1,624,4641,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
314,0,0,1,0,1,8,0,0,1,0,102,1,0,0,0,0,1,317,1,1334,6,1,96,1,1981,0,228,177,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,168,1373,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,202,2,1,1,1,1,1,1,0,1,1,1,0,0,1,627,4656,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
315,0,0,1,0,1,8,0,0,1,0,102,1,0,0,0,0,1,318,1,1338,6,1,96,1,1983,0,229,177,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,169,1383,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,202,2,1,1,1,1,1,1,0,1,1,1,0,0,1,629,4664,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
316,0,0,1,0,1,8,0,0,1,0,103,1,0,0,0,0,1,318,1,1341,6,1,98,1,1994,0,229,177,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,171,1391,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,204,2,1,1,1,1,1,1,0,1,1,1,0,0,1,630,4683,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
317,0,0,1,0,1,8,0,0,1,0,103,1,0,0,0,0,1,320,1,1350,6,1,98,1,2001,0,231,179,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,171,1395,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,204,2,1,1,1,1,1,1,0,1,1,1,0,0,1,632,4691,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
318,0,0,1,0,1,8,0,0,1,0,103,1,0,0,0,0,1,320,1,1354,6,1,98,1,2009,0,231,179,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,171,1399,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,205,2,1,1,1,1,1,1,0,1,1,1,0,0,1,633,4698,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
319,0,0,1,0,1,8,0,0,1,0,104,1,0,0,0,0,1,322,1,1357,6,1,98,1,2015,0,231,180,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,171,1404,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,205,2,1,1,1,1,1,1,0,1,1,1,0,0,1,635,4722,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
320,0,0,1,0,1,8,0,0,1,0,104,1,0,0,0,0,1,323,1,1359,6,1,98,1,2019,0,233,180,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,171,1409,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,205,2,1,1,1,1,1,1,0,1,1,1,0,0,1,636,4732,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
321,0,0,1,0,1,8,0,0,1,0,104,1,0,0,0,0,1,323,1,1361,6,1,99,1,2030,0,234,181,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,171,1414,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,205,2,1,1,1,1,1,1,0,1,1,1,0,0,1,639,4743,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
322,0,0,1,0,1,8,0,0,1,0,105,1,0,0,0,0,1,324,1,1363,6,1,99,1,2038,0,234,181,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,172,1422,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,205,3,1,1,1,1,1,1,0,1,1,1,0,0,1,642,4758,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
323,0,0,1,0,1,8,0,0,1,0,105,1,0,0,0,0,1,325,1,1368,6,1,99,1,2046,0,235,181,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,172,1425,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,205,3,1,1,1,1,1,1,0,1,1,1,0,0,1,642,4775,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
324,0,0,1,0,1,8,0,0,1,0,105,1,0,0,0,0,1,327,1,1371,6,1,99,1,2048,0,235,182,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,172,1428,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,205,3,1,1,1,1,1,1,0,1,1,1,0,0,1,643,4781,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
325,0,0,1,0,1,8,0,0,1,0,106,1,0,0,0,0,1,329,1,1379,6,1,99,1,2052,0,237,182,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,172,1431,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,205,3,1,1,1,1,1,1,0,1,1,1,0,0,1,646,4800,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
326,0,0,1,0,1,8,0,0,1,0,106,1,0,0,0,0,1,331,1,1382,6,1,99,1,2056,0,237,182,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,172,1437,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,205,3,1,1,1,1,1,1,0,1,1,1,0,0,1,646,4816,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
327,0,0,1,0,1,8,0,0,1,0,107,1,0,0,0,0,1,332,1,1387,6,1,100,1,2060,0,237,182,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,172,1448,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,206,3,1,1,1,1,1,1,0,1,1,1,0,0,1,648,4835,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
328,0,0,1,0,1,8,0,0,1,0,108,1,0,0,0,0,1,332,1,1391,6,1,100,1,2061,0,238,182,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,172,1450,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,206,3,1,1,1,1,1,1,0,1,1,1,0,0,1,649,4842,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
329,0,0,1,0,1,8,0,0,1,0,109,1,0,0,0,0,1,335,1,1394,6,1,101,1,2066,0,239,182,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,1,1,0,1,174,1457,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,206,3,1,1,1,1,1,1,0,1,1,1,0,0,1,655,4863,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
