history_data,total,silly_walks,smiles
CC(=O)Oc1ccccc1C(=O)O|AddA-5|AddA-30|AddA-43|AddA-4|AddA-4|AddA-6|RmA-0|AddA-12|RmA-7|AddA-4|AddA-33,0.0,0.0,CCOC(=O)c1cc(N)cc(O)c1OCCNCCO
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-4|AddA-5|AddA-36|RmA-7|AddA-56|RmA-4|AddA-28|AddA-23|RmA-13|AddA-38|ChB-1674,0.0,0.0,COCc1c(F)cc(C=O)cc1OCCC(C)N
CC(=O)Oc1ccccc1C(=O)O|AddA-31|AddA-38|AddA-5|RmA-15|AddA-4|AddA-4|AddA-6|ChB-1878|AddA-68|RmA-13|RmA-17|AddA-4,0.0,0.0,CCCNCCOc1cc(F)c(O)cc1C(C)=O
CC(=O)Oc1ccccc1C(=O)O|AddA-5|AddA-30|AddA-43|AddA-4|AddA-4|AddA-6|RmA-0|AddA-12|RmA-7|AddA-4|AddA-34,0.0,0.0,CCOC(=O)c1cc(O)cc(O)c1OCCNCCO
CC(=O)Oc1ccccc1C(=O)O|AddA-5|AddA-30|AddA-43|AddA-64|AddA-68|AddA-36|AddA-58|AddA-4|AddA-84|AddA-4|AddA-94,0.0,0.0,CCCNCC(=O)Oc1c(OC)cc(F)c(O)c1C(=O)OCCO
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-4|AddA-5|AddA-36|RmA-7|AddA-56|RmA-4|AddA-28|AddA-23|RmA-13|AddA-38|AddA-68,0.0,0.0,CCC(N)CCOc1cc(CO)cc(F)c1COC
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-4|AddA-5|AddA-36|RmA-7|AddA-56|RmA-4|AddA-28|AddA-23|RmA-13|AddA-66|AddA-38,0.0,0.0,COCc1c(F)cc(CO)cc1OCCC(N)CO
CC(=O)Oc1ccccc1C(=O)O|AddA-5|AddA-30|AddA-43|AddA-4|AddA-4|AddA-6|RmA-0|AddA-12|RmA-7|AddA-4|AddA-32,0.0,0.0,CCOC(=O)c1cc(C)cc(O)c1OCCNCCO
CC(=O)Oc1ccccc1C(=O)O|AddA-5|AddA-30|AddA-43|AddA-64|AddA-68|AddA-36|AddA-58|AddA-4|AddA-84|AddA-4|AddA-92,0.0,0.0,CCCNCC(=O)Oc1c(OC)cc(F)c(O)c1C(=O)OCCC
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-31|AddA-5|RmA-15|RmA-0|RmA-13|AddA-54|AddA-4|AddA-9|RmA-9|AddA-60,0.0,0.0,COCc1c(F)cccc1OC(=O)C(C)N
CC(=O)Oc1ccccc1C(=O)O|AddA-31|AddA-38|AddA-5|RmA-15|AddA-4|AddA-4|AddA-6|ChB-1878|AddA-68|RmA-13|AddA-4|AddA-46,0.0,0.0,CCC(=O)c1cc(O)c(F)c(O)c1OCCNCC=O
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-4|AddA-5|AddA-36|RmA-7|AddA-56|RmA-4|AddA-28|AddA-23|RmA-13|AddA-66|AddA-4,0.0,0.0,CCOCc1c(F)cc(C)cc1OCCC(N)CO
CC(=O)Oc1ccccc1C(=O)O|AddA-5|AddA-30|AddA-42|AddA-46|AddA-68|AddA-72|AddA-76|AddA-54|AddA-4|RmA-10,0.0,0.0,CCCOC(=O)c1cc(O)cc(OO)c1OC(=O)CNC
CC(=O)Oc1ccccc1C(=O)O|AddA-5|AddA-30|AddA-43|AddA-4|AddA-4|AddA-6|RmA-0|AddA-12|RmA-7|AddA-4|AddA-5,0.0,0.0,NCCOC(=O)c1cccc(O)c1OCCNCCO
